animal_zodiac,kr,fortune,peak_time,peak_tip,low_time,low_tip
dog,개띠,"걱정을 행동으로 바꾸는 것이 가장 빠른 해소 방법입니다. 개띠는 걱정이 많은 타입인데, 그 에너지를 실행으로 전환하시기 바랍니다.",오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,"자신의 감정을 솔직하게 표현해도 괜찮은 날입니다. 개띠는 감정 표현이 서툰 타입인데, 오늘 한 마디가 관계를 더 깊게 만들어줘요.",오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,"신뢰를 쌓아온 관계에서 중요한 도움이 올 수 있습니다. 개띠는 오래된 관계를 소중히 여기는 타입인데, 그 관계가 결정적인 순간에 힘이 됩니다.",오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,오늘도 수고했습니다. 개띠는 오늘도 주변을 먼저 챙겼습니다. 그 마음 알습니다. 이제 자신도 챙겨요.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
pig,돼지띠,"자신이 원하는 것을 솔직하게 말하는 것이 관계를 더 편하게 만들어줘요. 돼지띠는 솔직한 타입인데, 그 솔직함이 주변을 더 편하게 해줘요.",낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,"넉넉하게 베풀고 나서 자신도 충전하는 시간을 만들어두세요. 돼지띠는 주는 것이 자연스러운 타입인데, 주고 나서 나를 위한 시간도 꼭 챙기세요.",낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,"타인의 부탁을 거절하기 어려운 날입니다. 돼지띠는 거절을 어려워하는 타입인데, 지금은 여유가 없어서요가 가장 나은 대답입니다.",낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,"좋아하는 사람들과 함께 있는 것이 최고의 에너지예요. 돼지띠는 함께하는 즐거움에서 에너지를 얻는 타입인데, 오늘 그 시간을 소중히 여기세요.",낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,오늘도 수고했습니다. 돼지띠는 오늘도 주변을 밝게 만들었습니다. 그 에너지가 전염됐을 것입니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
ox,소띠,오늘 아침 루틴이 잡혀있으면 하루 전체가 안정적으로 돌아갑니다. 소띠는 패턴이 있을 때 능력이 올라가는 타입입니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,남들이 넘어간 부분에서 중요한 걸 잡아내는 날입니다. 소띠의 꼼꼼함이 오늘 결과를 바꿔요.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"감각적인 것들, 맛있는 것, 따뜻한 것이 기분을 회복시켜줘요. 소띠는 감각에서 안정을 찾는 타입인데, 오늘 작은 즐거움 하나를 허락하시기 바랍니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,"오늘 일찍 마무리할 수 있는 환경이 만들어져요. 소띠는 끝내야 쉬는 타입인데, 오늘은 일찍 끝내고 일찍 쉬어도 괜찮습니다.",오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
ox,소띠,오늘도 수고했습니다. 소띠는 오늘 처리한 것들의 가치를 잘 모르는 타입입니다. 생각보다 많이 했습니다.,오전 10시~낮 12시,소띠는 오전 중반에 몰입력이 최고예요. 복잡한 업무는 이 시간에 처리하시기 바랍니다.,오후 1시~3시,점심 후엔 에너지가 잠깐 내려갑니다. 가벼운 작업으로 속도를 조절하시기 바랍니다.
rabbit,토끼띠,"자신을 위한 시간을 한 시간만 만들어보시기 바랍니다. 토끼띠는 남을 챙기다 정작 자신을 못 챙기는 타입인데, 오늘 저녁은 자신을 위해 쓰세요.",오전 9시~11시,토끼띠는 오전에 감수성과 집중력이 함께 살아있습니다. 창의적 작업은 오전이 맞습니다.,오후 2시~4시,오후 중반엔 예민해지기 쉬워요. 이 시간엔 혼자 조용히 있는 게 나습니다.
rabbit,토끼띠,혼자 결정하기 어렵다면 가장 믿는 한 사람의 의견만 들어보시기 바랍니다. 너무 많은 의견은 오히려 혼란을 줘요.,오전 9시~11시,토끼띠는 오전에 감수성과 집중력이 함께 살아있습니다. 창의적 작업은 오전이 맞습니다.,오후 2시~4시,오후 중반엔 예민해지기 쉬워요. 이 시간엔 혼자 조용히 있는 게 나습니다.
rabbit,토끼띠,"가볍게 몸을 움직이는 것이 기분 전환에 가장 빠른 방법입니다. 토끼띠는 정적인 시간이 길어지면 기분이 가라앉는 타입인데, 10분 산책이 답입니다.",오전 9시~11시,토끼띠는 오전에 감수성과 집중력이 함께 살아있습니다. 창의적 작업은 오전이 맞습니다.,오후 2시~4시,오후 중반엔 예민해지기 쉬워요. 이 시간엔 혼자 조용히 있는 게 나습니다.
rabbit,토끼띠,"감사한 사람에게 짧게라도 마음을 전하기 좋은 날입니다. 토끼띠는 따뜻한 표현이 자연스러운 타입인데, 오늘 그 표현이 상대에게 크게 전달됩니다.",오전 9시~11시,토끼띠는 오전에 감수성과 집중력이 함께 살아있습니다. 창의적 작업은 오전이 맞습니다.,오후 2시~4시,오후 중반엔 예민해지기 쉬워요. 이 시간엔 혼자 조용히 있는 게 나습니다.
rabbit,토끼띠,오늘도 수고했습니다. 토끼띠는 조용히 많은 것을 감당하는 타입입니다. 오늘 하루 충분히 잘 버텼습니다.,오전 9시~11시,토끼띠는 오전에 감수성과 집중력이 함께 살아있습니다. 창의적 작업은 오전이 맞습니다.,오후 2시~4시,오후 중반엔 예민해지기 쉬워요. 이 시간엔 혼자 조용히 있는 게 나습니다.
rat,쥐띠,오늘 이야기를 전달하기 전에 사실인지 한 번만 확인하시기 바랍니다. 쥐띠는 정보 전달 속도가 빠른 타입이라 출처 확인이 신뢰도를 지켜줘요.,오전 9시~11시,쥐띠는 오전에 판단력이 가장 날카로워요. 중요한 결정과 연락은 오전에 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 집중력이 분산됩니다. 새로운 시작보다 오전에 한 것 마무리에 집중하시기 바랍니다.
rat,쥐띠,오늘 하루 동안 정보를 너무 많이 소화했다면 저녁은 인풋 차단이 필요합니다. 자기 전 30분은 핸드폰을 내려두세요.,오전 9시~11시,쥐띠는 오전에 판단력이 가장 날카로워요. 중요한 결정과 연락은 오전에 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 집중력이 분산됩니다. 새로운 시작보다 오전에 한 것 마무리에 집중하시기 바랍니다.
tiger,호랑이띠,"자신에게 너무 많은 것을 요구하는 날입니다. 호랑이띠는 높은 기준을 스스로에게 세우는 타입인데, 오늘은 이 정도면 됐다를 허락해주시기 바랍니다.",오전 9시~11시,호랑이띠는 오전에 추진력이 살아있습니다. 시작이 필요한 일은 오전에 해야 끝까지 갑니다.,오후 1시~3시,오후 초반엔 집중력이 흐트러져요. 억지로 집중하려 하면 더 지쳐요.
tiger,호랑이띠,"오늘 가까운 사람에게 솔직한 피드백을 줄 수 있는 날입니다. 호랑이띠는 직접 말하는 타입인데, 오늘 그 솔직함이 상대에게 도움이 됩니다.",오전 9시~11시,호랑이띠는 오전에 추진력이 살아있습니다. 시작이 필요한 일은 오전에 해야 끝까지 갑니다.,오후 1시~3시,오후 초반엔 집중력이 흐트러져요. 억지로 집중하려 하면 더 지쳐요.
tiger,호랑이띠,"혼자 결정하는 것보다 한 명의 의견을 듣고 결정하는 게 더 나은 날입니다. 호랑이띠는 독립적인 타입인데, 오늘은 외부 시각이 도움이 됩니다.",오전 9시~11시,호랑이띠는 오전에 추진력이 살아있습니다. 시작이 필요한 일은 오전에 해야 끝까지 갑니다.,오후 1시~3시,오후 초반엔 집중력이 흐트러져요. 억지로 집중하려 하면 더 지쳐요.
dog,개띠,오늘도 수고했습니다. 개띠는 오늘도 조용히 많은 것을 지켜냈습니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,걱정을 내려놓고 오늘 하루 충분히 쉬어도 괜찮습니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,가까운 사람과 짧게라도 연락해보시기 바랍니다. 개띠는 신뢰 관계에서 에너지를 받는 타입입니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,오늘 맛있는 것 하나를 챙겨 먹으면서 내 것도 좀 챙겨보시기 바랍니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,오늘 자신에게 잘했다고 말해주시기 바랍니다. 개띠는 그 말이 필요한 타입입니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,오늘 가장 걱정되는 것 하나를 종이에 써두세요. 쓰는 것만으로도 절반은 가벼워져요.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,지금까지 버텨온 것만으로도 충분합니다. 오늘 그냥 쉬어도 됩니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,오늘 오래된 친구에게 짧게 안부를 보내보시기 바랍니다. 개띠는 관계에서 힘을 얻는 타입입니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,자신이 믿는 방향을 오늘도 지켜가고 있습니다. 흔들리지 마시기 바랍니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,오늘 저녁은 자신을 위한 조용한 시간으로 마무리하시기 바랍니다.,오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
dog,개띠,"개띠가 오늘 조용히 해낸 것들, 나중에 가장 단단한 것이 될 것입니다.",오전 9시~11시,개띠는 오전에 책임감과 집중력이 함께 올라와요. 맡은 일은 오전에 먼저 처리하시기 바랍니다.,오후 2시~4시,오후 중반엔 걱정이 많아지는 시간입니다. 이 때는 행동으로 전환하는 게 가장 빠른 해소예요.
pig,돼지띠,오늘 좋아하는 것을 하나 더 허락해도 괜찮습니다. 돼지띠는 그럴 자격이 있습니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,주변에 밝은 에너지를 주는 돼지띠가 오늘도 빛나고 있습니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,오늘 먹고 싶은 것이 있으면 그냥 먹습니다. 오늘만큼은 이유 없이.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,낙관적인 돼지띠의 에너지가 오늘 주변을 환하게 만들어줘요.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,오늘 맛있는 것을 먹으면서 오늘 좋았던 것 하나를 떠올려보시기 바랍니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,돼지띠는 오늘 주변을 행복하게 만드는 역할을 자연스럽게 하고 있습니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,오늘 자신에게 작은 선물 하나를 주시기 바랍니다. 돼지띠는 그 즐거움이 에너지가 되는 타입입니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,"내가 행복해야 주변도 행복해진다는 것, 오늘 특히 기억하시기 바랍니다.",낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,오늘 저녁 좋아하는 것으로 마무리하면 내일 아침이 달라져요.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,돼지띠의 넉넉한 마음이 오늘 가장 큰 강점입니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
pig,돼지띠,오늘 하루도 충분히 잘 살았습니다. 그냥 그것만으로 오늘은 충분합니다.,낮 12시~오후 2시,돼지띠는 점심 시간에 에너지가 올라와요. 맛있는 것 먹으면서 중요한 결정을 내리는 게 잘 맞습니다.,오후 4시~6시,오후 후반엔 피로가 쌓여요. 이 시간엔 자신을 위한 것 하나를 허락해주시기 바랍니다.
dragon,용띠,용띠는 오늘 주변에서 가장 강하게 존재감이 느껴지는 날입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘 작은 것 하나라도 완성하면 저녁에 뿌듯함이 올라오는 날입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘 주변의 기대에 부응하는 하루가 될 수 있습니다. 단 자신의 컨디션도 함께 체크하시기 바랍니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"큰 것을 향해 달리는 용띠, 오늘 잠깐 멈추고 숨 한 번 쉬어도 됩니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘 이룬 것들이 쌓여서 나중에 가장 빛나는 결과가 될 것입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘 하루도 충분히 잘했습니다. 용띠는 그냥 있어도 빛나는 타입입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘 저녁은 자신을 위한 시간으로 마무리하시기 바랍니다. 내일 더 잘 달릴 수 있습니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,용띠의 추진력이 오늘 가장 잘 발휘되고 있습니다. 그 흐름을 믿으세요.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘 한 결정이 나중에 가장 좋은 선택이었다는 게 보일 것입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘도 수고했습니다. 용띠는 오늘도 크게 움직였습니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
snake,뱀띠,뱀띠는 오늘 조용하지만 가장 깊이 있는 하루를 보내고 있습니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,오늘 혼자 있는 시간이 내일을 위한 가장 좋은 준비예요.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,뱀띠의 직관이 오늘 가장 정확하게 작동하는 날입니다. 그 감각을 믿으세요.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,오늘 한 발짝씩 천천히 가는 것이 가장 확실한 방법입니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,조용히 쌓아온 것들이 오늘 조금씩 빛을 발하기 시작하는 날입니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,오늘 저녁 좋아하는 것 하나를 즐기면서 하루를 마무리하시기 바랍니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,뱀띠는 오늘 겉으로 드러나지 않아도 가장 깊이 생각하고 있습니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,오늘 자신의 판단을 믿으세요. 충분히 생각한 뱀띠의 판단은 대개 맞습니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,오늘 하루도 충분히 잘 버텼습니다. 뱀띠는 오늘도 많은 것을 담아냈습니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,오늘도 수고했습니다. 겉으로 표현 안 해도 알습니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
horse,말띠,"오늘 자유롭게 움직이고 싶은 기운, 그 감각이 맞습니다. 오늘 그 방향으로 가도 됩니다.",오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,말띠는 오늘 어디선가 새로운 에너지를 만날 수 있습니다.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,오늘 달리고 싶은 만큼 달렸으면 이제 쉬어도 됩니다.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,말띠의 자유로운 에너지가 오늘 주변을 활기차게 만들어줘요.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,오늘 좋아하는 사람과 짧게라도 만나거나 연락해보시기 바랍니다.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,오늘 하루 충분히 달렸습니다. 이제 편하게 쉬어도 됩니다.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,말띠는 오늘도 주변에 활기를 불어넣었습니다. 그 에너지 정말 소중합니다.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
horse,말띠,오늘 저녁 가볍게 걷거나 스트레칭 하는 것으로 마무리해보시기 바랍니다.,오전 9시~11시,말띠는 오전에 에너지가 폭발합니다. 이 시간에 움직이지 않으면 오후엔 흥미가 식습니다.,오후 1시~3시,점심 후엔 집중력이 바닥으로 내려갑니다. 밖에 나가서 짧게 걷는 게 최고예요.
